ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
A705305,9.471555131312925e-06,0.03177343308925629,0.026710735633969307,0.00019339034042786807,0.9413129091262817
A694293,0.0007920151692815125,0.0014776787720620632,0.05642629414796829,0.001897483947686851,0.9394065141677856
A682853,0.5778303742408752,0.00019894872093573213,0.008692856878042221,0.21000239253044128,0.2032753974199295
A688433,0.8557599186897278,0.00023539895482826978,0.0020997123792767525,0.007271191105246544,0.13463377952575684
A716930,0.7548584938049316,0.004738469608128071,0.010357154533267021,0.011956256814301014,0.21808959543704987
A675331,0.010222459211945534,0.0030862472485750914,0.09067797660827637,0.008426522836089134,0.8875868320465088
A706682,0.06582989543676376,0.024686960503458977,0.1539621204137802,0.005062209442257881,0.750458836555481
A667958,0.010966358706355095,0.0021298949141055346,0.07913750410079956,0.0516233816742897,0.8561428785324097
A689877,0.9633661508560181,6.426489562727511e-05,0.000730188621673733,0.0052390494383871555,0.030600305646657944
A706525,2.2279635231825523e-05,0.023366136476397514,0.026277227327227592,0.0002335486060474068,0.9501007795333862
A673560,0.4247029721736908,0.0018986192299053073,0.036674849689006805,0.2985057234764099,0.23821786046028137
A666723,0.28495582938194275,0.009075921960175037,0.10848724842071533,0.3274228572845459,0.2700580358505249
A701926,0.0054237027652561665,0.032546453177928925,0.04701295867562294,0.0010962754022330046,0.9139206409454346
A677729,0.02235645242035389,0.016578560695052147,0.04676874727010727,0.0020412623416632414,0.9122549891471863
A522050,0.12434126436710358,0.0010490091517567635,0.005719953216612339,0.034436021000146866,0.8344537019729614
A712270,0.0725097581744194,0.07448594272136688,0.19605179131031036,0.004416007082909346,0.6525365114212036
A695070,0.037716079503297806,0.016075298190116882,0.026225026696920395,0.007939175702631474,0.9120444059371948
A674472,0.0007520277285948396,0.003744104178622365,0.10602156072854996,0.00446014478802681,0.8850221633911133
A677679,0.949002742767334,6.60438890918158e-05,0.0009326138533651829,0.02401040866971016,0.025988176465034485
A712937,0.5098409056663513,0.005144947208464146,0.008675415068864822,0.44001349806785583,0.03632519766688347
A697721,0.5037248730659485,0.0019362956518307328,0.033054232597351074,0.17889440059661865,0.28239020705223083
A670135,0.3327537775039673,0.004792618565261364,0.041893165558576584,0.0887148380279541,0.5318455696105957
A591058,0.3967551290988922,0.0015771889593452215,0.06211059167981148,0.3093346059322357,0.2302224487066269
A716572,0.0777248963713646,0.0016036981251090765,0.06973673403263092,0.3493610918521881,0.5015736222267151
A683065,0.21838365495204926,0.002303311601281166,0.07292934507131577,0.3793063461780548,0.32707732915878296
A715358,0.8287225961685181,0.00013271292846184224,0.0011525896843522787,0.005470171570777893,0.1645219475030899
A687985,0.4870345890522003,0.0010978743666782975,0.02704901434481144,0.37453392148017883,0.11028452962636948
A708308,0.20617233216762543,0.04972785711288452,0.1613534390926361,0.0072311656549572945,0.5755152106285095
A706158,0.2665545642375946,0.02566676214337349,0.09418536722660065,0.004352630581706762,0.6092406511306763
A685490,0.026110293343663216,0.0011106622405350208,0.40121257305145264,0.3897874653339386,0.18177898228168488
A702511,0.5321022272109985,0.0008376488694921136,0.018030263483524323,0.2897610366344452,0.15926875174045563
A672698,0.37930190563201904,0.0019200925016775727,0.054810330271720886,0.41930779814720154,0.1446598470211029
A684927,0.44046103954315186,0.0008575048414058983,0.04245050251483917,0.2656536400318146,0.25057733058929443
A668344,0.9246277809143066,8.265212818514556e-05,0.0007516947225667536,0.004865510854870081,0.06967227905988693
A709199,0.9665538668632507,2.8794647732865997e-05,0.00044084241380915046,0.013004641979932785,0.019971786066889763
A707755,0.9780578017234802,6.48407731205225e-05,0.0006873293896205723,0.006644211709499359,0.014545844867825508
A682663,0.453921377658844,0.0006743391277268529,0.026455456390976906,0.3607282042503357,0.15822064876556396
A704245,0.9684265851974487,1.751278068695683e-05,0.00031206946005113423,0.014852507039904594,0.016391294077038765
A676533,0.20607832074165344,0.0002489475009497255,0.09082920104265213,0.600793182849884,0.1020502820611
A664708,0.8978452086448669,7.362855831161141e-05,0.0007599690579809248,0.0070250434800982475,0.09429624676704407
A678737,0.00018692738376557827,0.003501354018226266,0.010589930228888988,0.004689473193138838,0.9810323119163513
A672631,0.36566027998924255,0.002907168585807085,0.05306270718574524,0.18953928351402283,0.38883060216903687
A679209,0.6990991234779358,0.0006079786107875407,0.004714047536253929,0.018178191035985947,0.2774006128311157
A673115,0.3360986113548279,0.0015881429426372051,0.04703756049275398,0.4516258239746094,0.16364985704421997
A690655,0.42057639360427856,0.0028161387890577316,0.04126841574907303,0.33798980712890625,0.19734925031661987
A713445,0.014763540588319302,0.0024644748773425817,0.43513327836990356,0.23918144404888153,0.30845725536346436
A701693,0.018557779490947723,0.006226126570254564,0.17266158759593964,0.0272333063185215,0.7753211855888367
A718935,0.9614399671554565,0.00020517152734100819,0.0021257277112454176,0.015339492820203304,0.020889688283205032
A698621,0.3400799334049225,0.0006007794290781021,0.04806145280599594,0.5079110860824585,0.10334677994251251
A666516,0.016034962609410286,0.0028015037532895803,0.21472424268722534,0.38703787326812744,0.37940141558647156
A665687,0.6407080292701721,0.0002242971386294812,0.00940957386046648,0.18351104855537415,0.16614696383476257
A702965,0.008946605026721954,0.004411160945892334,0.11991222202777863,0.011582090519368649,0.8551479578018188
A703988,0.10164890438318253,0.028436319902539253,0.09849091619253159,0.0037188981659710407,0.7677049040794373
A700929,6.233905151020736e-05,0.007999728433787823,0.04239136725664139,0.001193265081383288,0.9483532905578613
A702605,0.35352951288223267,0.002184769371524453,0.052193332463502884,0.41555237770080566,0.17653997242450714
A690222,0.6556828022003174,0.00014043434930499643,0.0066525605507195,0.21538400650024414,0.12214016169309616
A717420,0.28796690702438354,0.0038006335962563753,0.006799633149057627,0.6619459390640259,0.03948695957660675
A684794,0.0018927882192656398,0.007248692214488983,0.015185096301138401,0.0005444768466986716,0.9751289486885071
A669231,0.6441034078598022,0.00017283896158915013,0.008100136183202267,0.12257184088230133,0.22505173087120056
A672343,0.4096106290817261,0.0013691349886357784,0.03812502697110176,0.41962990164756775,0.1312652826309204
A628569,0.25830990076065063,0.001919807749800384,0.051019664853811264,0.15928217768669128,0.5294684171676636
A707807,0.9493575692176819,9.381342533743009e-05,0.0011508894385769963,0.008869901299476624,0.04052786901593208
A699498,0.4286792278289795,0.0027047651819884777,0.04554937034845352,0.33328282833099365,0.1897837221622467
A675043,0.4667503833770752,0.0008979858830571175,0.026015635579824448,0.3608846664428711,0.14545133709907532
A667323,0.04993904009461403,0.14949718117713928,0.15429581701755524,0.0029636856634169817,0.6433042883872986
A662740,0.07024166733026505,0.05295966565608978,0.12546397745609283,0.004601574968546629,0.7467331290245056
A705552,0.27769166231155396,0.005421030800789595,0.09023063629865646,0.4332294464111328,0.1934272199869156
A676711,0.4439031779766083,0.0018240392673760653,0.03697340562939644,0.39403900504112244,0.12326031178236008
A702747,0.0005675352877005935,0.008533208630979061,0.048265326768159866,0.001270939945243299,0.9413629770278931
A677480,0.05883502960205078,0.0501457154750824,0.11551197618246078,0.0042352876625955105,0.7712720036506653
A699047,0.06879506260156631,0.002552407095208764,0.08099625259637833,0.11445789039134979,0.7331984043121338
A703073,0.01214492879807949,0.010448556393384933,0.03243091329932213,0.0010496181203052402,0.9439259767532349
A702150,0.6487247943878174,0.009201097302138805,0.04958570376038551,0.015306076034903526,0.2771822214126587
A718982,0.9024587869644165,0.00021255190949887037,0.002862008986994624,0.06790921837091446,0.026557477191090584
A704360,0.9830192923545837,4.6044016926316544e-05,0.000683165795635432,0.007115737069398165,0.009135733358561993
A699936,0.2629357874393463,0.0057365247048437595,0.10687601566314697,0.2901104986667633,0.33434122800827026
A687630,0.7674819231033325,4.948269634041935e-05,0.002758971881121397,0.13097864389419556,0.09873097389936447
A718350,0.20835064351558685,0.001631247578188777,0.06939955800771713,0.4285033047199249,0.2921152114868164
A710871,0.2327679991722107,0.019156860187649727,0.07607019692659378,0.007650491315871477,0.6643545031547546
A684502,0.3816986382007599,0.018185950815677643,0.08390753716230392,0.19340084493160248,0.3228069841861725
A705453,0.958159863948822,2.294676232850179e-05,0.0003934971464332193,0.016025373712182045,0.025398310273885727
A689636,0.7241072654724121,8.355113823199645e-05,0.00401553139090538,0.1481228768825531,0.12367074191570282
A711120,0.001850152388215065,0.03214649111032486,0.1882898509502411,0.0015072462847456336,0.7762062549591064
A668350,0.09603863209486008,0.004512357991188765,0.03329116478562355,0.022124677896499634,0.8440331220626831
A697146,0.0005774397868663073,0.00471983989700675,0.0870286375284195,0.002228496363386512,0.9054456353187561
A709427,0.5414703488349915,0.00033578663715161383,0.01542118564248085,0.24210400879383087,0.20066872239112854
A716209,0.5854023098945618,0.00017337751341983676,0.009159590117633343,0.20528355240821838,0.19998110830783844
A713552,0.0019863545894622803,0.011806050315499306,0.01571272313594818,0.09938868880271912,0.8711062073707581
A690427,0.4338667094707489,0.0007240951526910067,0.029354747384786606,0.32859060168266296,0.20746386051177979
A672867,0.6524212956428528,0.0006958130397833884,0.009963864460587502,0.10612031072378159,0.23079867660999298
A696259,0.4475015103816986,0.0034038599114865065,0.0476563461124897,0.37731412053108215,0.12412414699792862
A674461,0.00022685262956656516,0.0032687580678611994,0.02609069086611271,0.08215274661779404,0.8882610201835632
A651127,0.24957208335399628,0.0047382777556777,0.09517701715230942,0.4253406822681427,0.22517190873622894
A681672,0.024127855896949768,0.00402740016579628,0.23397356271743774,0.5260711312294006,0.21180003881454468
A704916,0.0016880385810509324,0.003975097555667162,0.07448866963386536,0.003065546741709113,0.9167826771736145
A666548,0.7338712215423584,4.983377584721893e-05,0.001735099358484149,0.10503511130809784,0.15930873155593872
A681036,6.465055048465729e-05,0.002371779875829816,0.002541232155635953,0.0001550958550069481,0.994867205619812
A712502,0.0030211997218430042,0.004924121778458357,0.05291898548603058,0.0016755781834945083,0.9374601244926453
A693968,0.01980629190802574,0.026519479230046272,0.05179412290453911,0.11625408381223679,0.7856259942054749
A676567,0.6254162192344666,0.0013590565649792552,0.017058294266462326,0.1879461109638214,0.16822035610675812
A666247,0.29352685809135437,0.0022781260777264833,0.06131528317928314,0.29169419407844543,0.35118553042411804
A594900,0.5186337828636169,0.0008239430608227849,0.02462676353752613,0.31932535767555237,0.13659018278121948
A719899,0.37894725799560547,0.0015937620773911476,0.04737613722681999,0.4315371811389923,0.14054560661315918
A669769,0.36172011494636536,0.005270952358841896,0.059507958590984344,0.34238582849502563,0.2311151623725891
A695778,0.3570496737957001,0.0009367002639919519,0.03806772083044052,0.42206844687461853,0.18187741935253143
A666679,0.004559628665447235,0.0022334461100399494,0.13429594039916992,0.013478083536028862,0.8454329371452332
A666739,0.0034000640735030174,0.0018425564048811793,0.1207212433218956,0.010348000563681126,0.8636881113052368
A665585,0.14498427510261536,0.015433745458722115,0.08056270331144333,0.012212544679641724,0.7468067407608032
A698659,0.5293336510658264,0.0006368164904415607,0.020885447040200233,0.36129114031791687,0.08785297721624374
A711212,0.8948395252227783,8.592350786784664e-05,0.0011349418200552464,0.026758305728435516,0.07718139886856079
A703432,0.9051415324211121,0.00010493196896277368,0.0012219910277053714,0.0388316884636879,0.05469989404082298
A691873,0.8427740335464478,0.0003906245401594788,0.0019999928772449493,0.003951124846935272,0.1508842408657074
A688811,0.0012304560514166951,0.0027551748789846897,0.059837859123945236,0.0017568947514519095,0.934419572353363
A707049,0.850716233253479,0.00020135998784098774,0.001979138469323516,0.014244526624679565,0.13285866379737854
A672991,0.005297697614878416,0.0038338094018399715,0.016908472403883934,0.0012047922937199473,0.9727551937103271
A674789,0.06923563778400421,0.0002106682222802192,0.255927711725235,0.5475813150405884,0.1270446479320526
A619991,0.19397862255573273,0.0021179683972150087,0.14101026952266693,0.5092658996582031,0.1536271721124649
A693368,0.37990421056747437,0.0013727007899433374,0.057839397341012955,0.38556918501853943,0.1753145009279251
A682396,0.00494716502726078,0.04801846295595169,0.10500802099704742,0.0027629355899989605,0.839263379573822
A688453,0.9548326730728149,0.00021424908482003957,0.0019464787328615785,0.004118239972740412,0.03888838365674019
A717680,0.93691086769104,4.630668263416737e-05,0.0006461099837906659,0.0051537323743104935,0.05724294111132622
A669535,0.4145255982875824,0.0016770208021625876,0.04087243601679802,0.426448255777359,0.11647673696279526
A716502,0.009711670689284801,0.0028305083978921175,0.15195585787296295,0.07663463801145554,0.7588673233985901
A682831,0.46416687965393066,0.00720931775867939,0.05164697766304016,0.006765533238649368,0.47021129727363586
A712342,0.176913782954216,0.00024290516739711165,0.13755033910274506,0.5161269903182983,0.16916599869728088
A687531,0.6306207776069641,0.0021894872188568115,0.004895753692835569,0.2690942883491516,0.09319963306188583
A693984,0.6234586238861084,0.005218400154262781,0.023168262094259262,0.06821350753307343,0.27994126081466675
A558754,0.25435659289360046,0.0012131097028031945,0.08073186129331589,0.5378947257995605,0.12580370903015137
A706809,0.07451021671295166,0.0542166568338871,0.11260572075843811,0.0018593767890706658,0.7568080425262451
A688262,0.9545461535453796,9.743493137648329e-06,0.0001610828039702028,0.012672403827309608,0.0326104536652565
A689539,0.9342814683914185,1.6614982087048702e-05,0.0003344238211866468,0.01809842139482498,0.047269027680158615
A671279,0.7463494539260864,0.0003641907824203372,0.002937023062258959,0.06605098396539688,0.1842983514070511
A683329,0.9733203053474426,4.771869498654269e-05,0.000500250025652349,0.004050584509968758,0.02208120934665203
A685930,0.2703322470188141,0.0025049918331205845,0.07244395464658737,0.1699630469083786,0.48475581407546997
A676534,0.006336579564958811,0.005312912166118622,0.16650667786598206,0.01732023060321808,0.8045235872268677
A718174,0.6118248105049133,0.02616996131837368,0.12806540727615356,0.058372367173433304,0.1755673885345459
A667881,0.7637559175491333,3.12595147988759e-05,0.002023245906457305,0.1267024129629135,0.10748709738254547
A688985,0.7058108448982239,0.002760416129603982,0.004068790003657341,0.17359580099582672,0.11376409232616425
A707183,0.5012941360473633,0.0009215932805091143,0.0185075793415308,0.13115112483501434,0.3481255769729614
A686795,0.015493745915591717,0.001630217069759965,0.09724695980548859,0.0383370965719223,0.8472919464111328
A670677,0.2858338952064514,0.026049388572573662,0.04315463453531265,0.5336155891418457,0.11134644597768784
A697727,0.9835053086280823,6.477897113654763e-05,0.0007082331576384604,0.005198278930038214,0.010523217730224133
A692512,0.6673448085784912,0.0001780265010893345,0.007578842807561159,0.20060789585113525,0.1242903396487236
A680178,0.028531191870570183,0.003708994947373867,0.05312531813979149,0.0549900121986866,0.8596444129943848
A687553,0.4156719744205475,0.0005582459270954132,0.027856508269906044,0.3708062767982483,0.18510699272155762
A711213,0.5764913558959961,0.0001595043868292123,0.008100197650492191,0.23281802237033844,0.1824309229850769
A700819,0.19836048781871796,0.00032838774495758116,0.12371253967285156,0.5536673665046692,0.12393122911453247
A678591,0.8806508779525757,2.3176060494733974e-05,0.0004479527415242046,0.0365893729031086,0.08228861540555954
A680007,0.11092887073755264,0.046778421849012375,0.14188753068447113,0.005353225860744715,0.695051908493042
A605129,0.31859785318374634,0.00231514242477715,0.0708824098110199,0.48304545879364014,0.1251591145992279
A713273,0.8128546476364136,0.0002622470783535391,0.002075561322271824,0.008921975269913673,0.17588560283184052
A683944,0.0315420925617218,0.003315545152872801,0.08167260885238647,0.01739715412259102,0.8660726547241211
A703312,0.8878735303878784,0.00041974024497903883,0.002503737574443221,0.0070108650252223015,0.10219210386276245
A607727,0.373803973197937,0.0018118469743058085,0.057236310094594955,0.3910127580165863,0.1761351227760315
A671428,0.4763317406177521,0.00024179740285035223,0.017842000350356102,0.33865004777908325,0.16693438589572906
A676338,0.9600892663002014,0.00016541080549359322,0.0014006092678755522,0.009875849820673466,0.028468960896134377
A669455,0.6989569664001465,0.000507806777022779,0.009047223255038261,0.1796519160270691,0.11183618754148483
A716801,0.7930245995521545,0.006975934840738773,0.01726231910288334,0.015080241486430168,0.16765691339969635
A718682,0.9407017230987549,0.00020798748300876468,0.0017627773340791464,0.01816144958138466,0.03916601091623306
A679617,0.4445226490497589,0.0008993731462396681,0.02823190949857235,0.30539408326148987,0.22095204889774323
A511822,0.5630046129226685,0.000854422920383513,0.02832517772912979,0.2561202049255371,0.15169548988342285
A686456,0.0158542413264513,0.005005877930670977,0.1198524534702301,0.013793342746794224,0.8454940319061279
A656968,0.4337630271911621,0.000760479539167136,0.0317191518843174,0.31093090772628784,0.22282648086547852
A690132,0.8246353268623352,3.68116598110646e-05,0.0011609358480200171,0.06200966238975525,0.1121571809053421
A328422,0.30018848180770874,0.029639840126037598,0.03648119047284126,0.5396943688392639,0.09399620443582535
A716944,0.4936356246471405,0.0003489804221317172,0.015650292858481407,0.22866548597812653,0.2616996169090271
A600779,0.4711657166481018,0.0007081430521793664,0.026553276926279068,0.3994249701499939,0.10214783251285553
A691980,0.5267192125320435,0.001536767347715795,0.024761894717812538,0.27526333928108215,0.17171870172023773
A684323,0.3368958532810211,0.0007442449568770826,0.01846233569085598,0.08685971051454544,0.5570378303527832
A691311,0.01825069449841976,0.004615277051925659,0.01857127994298935,0.0007060828502289951,0.9578566551208496
A715554,0.8665350675582886,6.885026232339442e-05,0.0007615090580657125,0.00748458132147789,0.12515000998973846
A700362,0.9856669306755066,6.49575813440606e-05,0.0006952461553737521,0.00567194540053606,0.007900837808847427
A687254,0.42976903915405273,0.0007499877247028053,0.025927474722266197,0.3173143267631531,0.2262391746044159
A707621,0.0055397977121174335,0.00804904755204916,0.02516552247107029,0.0006580005865544081,0.9605876207351685
A718750,0.8822996020317078,4.982401878805831e-05,0.0006755119538865983,0.029478078708052635,0.08749694377183914
A686903,0.2194155752658844,0.0026604237500578165,0.06448721885681152,0.18168577551841736,0.5317509770393372
A674376,0.3739994466304779,0.004336034879088402,0.04963512718677521,0.27714383602142334,0.2948855459690094
A700693,0.9864889979362488,2.0422139641596004e-05,0.0002683366183191538,0.003862737212330103,0.009359398856759071
A700586,6.88459431330557e-06,0.0069664958864450455,0.039589736610651016,0.00069923180853948,0.9527376294136047
A682586,0.4990134537220001,0.0012150207767263055,0.027500707656145096,0.31617942452430725,0.15609131753444672
A690215,0.21010905504226685,0.005413259379565716,0.09147296845912933,0.17260019481182098,0.5204044580459595
A709274,0.45246046781539917,0.0009961484465748072,0.02689186856150627,0.26028013229370117,0.25937142968177795
A706871,0.04112812876701355,0.1743522733449936,0.021177126094698906,0.00045969864004291594,0.7628827691078186
A670692,0.4980181157588959,0.002580760745331645,0.0280729029327631,0.2216593623161316,0.2496689110994339
A674708,0.2804428040981293,0.0056828404776751995,0.08107651770114899,0.36355820298194885,0.269239604473114
A679896,0.17458899319171906,0.021547382697463036,0.08588259667158127,0.003991391975432634,0.7139896750450134
A712235,0.308619886636734,0.0015529394149780273,0.05758732557296753,0.4565035104751587,0.17573630809783936
A688401,0.35300227999687195,0.001236129435710609,0.044989511370658875,0.3567444980144501,0.24402761459350586
A677775,0.00031059375032782555,0.009675920940935612,0.008338556624948978,0.00030129082733765244,0.9813736081123352
A665223,0.014970844611525536,0.005869697779417038,0.2525114119052887,0.2512170076370239,0.47543105483055115
A677088,0.17458899319171906,0.021547382697463036,0.08588259667158127,0.003991391975432634,0.7139896750450134
A671334,0.34810760617256165,0.004528736229985952,0.053269147872924805,0.1734376847743988,0.42065685987472534
A674275,0.5559998154640198,0.0012150609400123358,0.018282806500792503,0.20715638995170593,0.2173459231853485
A680986,0.9898052215576172,1.578216688358225e-05,0.00023158747353591025,0.0036416316870599985,0.00630568852648139
A701950,0.44404909014701843,0.0008607282070443034,0.028961636126041412,0.36136677861213684,0.16476179659366608
A682136,0.5007150173187256,0.0012340873945504427,0.029894860461354256,0.34306731820106506,0.12508870661258698
A676619,0.016186367720365524,0.0025399404112249613,0.01917390152812004,0.0022387164644896984,0.9598610997200012
A717918,0.4479254484176636,0.0003812532522715628,0.023484643548727036,0.3021033704280853,0.22610527276992798
A693367,0.4564317762851715,0.00100791419390589,0.028371049091219902,0.35433271527290344,0.1598566174507141
A677047,0.0053381361067295074,0.006322687026113272,0.355969101190567,0.10482081770896912,0.5275492668151855
A719599,0.5852911472320557,0.0007490490097552538,0.013466117903590202,0.26302358508110046,0.137470081448555
A714304,0.354929119348526,0.016924723982810974,0.08799691498279572,0.0064505902118980885,0.5336987376213074
A692371,0.43604034185409546,0.0002595005789771676,0.015259293839335442,0.15090367197990417,0.3975371718406677
A684488,0.42342567443847656,0.002024943009018898,0.042687609791755676,0.3382715582847595,0.1935902237892151
A687734,0.0028366651386022568,0.018369056284427643,0.027663152664899826,0.0005625927587971091,0.9505685567855835
A715010,0.16193197667598724,0.0017572364304214716,0.07043072581291199,0.26814645528793335,0.4977336525917053
A679345,0.6971473097801208,0.0005711631383746862,0.009211286902427673,0.1573103368282318,0.1357598751783371
A694818,0.3153744041919708,0.006054525263607502,0.10153812170028687,0.41147828102111816,0.16555467247962952
A690158,0.0019821785390377045,0.003988201264292002,0.10884443670511246,0.007353940978646278,0.877831220626831
A704262,0.9318642020225525,1.3481585483532399e-05,0.0001949665165739134,0.01902063563466072,0.04890676587820053
A714195,0.6263682246208191,6.822278373874724e-05,0.005012159235775471,0.19155389070510864,0.17699752748012543
A666970,0.3592686057090759,0.0007360759773291647,0.04716276004910469,0.43060967326164246,0.16222281754016876
A700243,0.8008260726928711,0.0029677622951567173,0.009648628532886505,0.01085761096328497,0.17569996416568756
A664760,0.41159966588020325,0.00026706690550781786,0.013374037109315395,0.1395334005355835,0.43522578477859497
A679216,0.42091187834739685,0.0016515913885086775,0.041942328214645386,0.3983602225780487,0.13713400065898895
A718895,0.287251740694046,0.0012978784507140517,0.14668552577495575,0.3957673907279968,0.16899746656417847
A662377,0.6613836288452148,0.0011732738930732012,0.0061759063974022865,0.015250430442392826,0.3160167634487152
A678396,0.7212045192718506,0.0012988360831514,0.006957716774195433,0.015528201125562191,0.2550106942653656
A677043,0.03753481060266495,0.0041097248904407024,0.10394304245710373,0.11080339550971985,0.7436090111732483
A676464,0.3472854197025299,0.0018096580170094967,0.06650807708501816,0.4362039268016815,0.14819294214248657
A667526,0.8973187804222107,1.575226997374557e-05,0.00044425431406125426,0.01588253304362297,0.08633875101804733
A664176,0.05697278305888176,0.0024601081386208534,0.04044889658689499,0.09208305925130844,0.808035135269165
A677408,0.9870432019233704,2.1264157112454996e-05,0.00029276011628098786,0.00376821868121624,0.008874502032995224
A684652,0.10365277528762817,0.05757449194788933,0.15150761604309082,0.0030589469242841005,0.6842061877250671
A664258,0.27568042278289795,0.0017770201666280627,0.08604449778795242,0.4674666225910187,0.16903145611286163
A715797,0.016089290380477905,0.1681198924779892,0.15843918919563293,0.0012108363443985581,0.6561407446861267
A696806,0.6614648103713989,0.00017941831902135164,0.004390675574541092,0.18644988536834717,0.147515207529068
A710238,0.0005061870906502008,0.07116345316171646,0.1594727337360382,0.0009526025387458503,0.7679049968719482
A688253,0.7083898186683655,0.00010749203647719696,0.004465960431843996,0.16656188666820526,0.12047483772039413
A709467,0.41662707924842834,0.000494139501824975,0.029615899547934532,0.4604872465133667,0.09277563542127609
A678731,0.5544217824935913,0.0003836550749838352,0.01166850421577692,0.27900034189224243,0.15452568233013153
A692275,0.42448851466178894,0.00037977579631842673,0.023621691390872,0.2945604622364044,0.2569495141506195
A710116,0.004735857713967562,0.08900659531354904,0.08557113260030746,0.001231730217114091,0.8194547295570374
A693709,0.55796879529953,0.007061755750328302,0.011613127775490284,0.1894759088754654,0.23388038575649261
A704303,0.06189373880624771,0.004313582554459572,0.12730923295021057,0.2903367280960083,0.5161466598510742
A675643,0.5004261136054993,0.0029982486739754677,0.03409025818109512,0.24568228423595428,0.21680305898189545
A687919,0.028061307966709137,0.29517120122909546,0.15348683297634125,0.0025101175997406244,0.5207706093788147
A716850,0.07318922132253647,0.017993154004216194,0.060663409531116486,0.0035008254926651716,0.8446534276008606
A665656,0.4101450443267822,0.016897855326533318,0.08808092772960663,0.005415046587586403,0.479461133480072
A687963,0.8297067284584045,0.00010804368503158912,0.0014267991064116359,0.035326361656188965,0.13343219459056854
A696382,0.47432276606559753,0.0025046425871551037,0.041830841451883316,0.32529380917549133,0.15604789555072784
A711459,0.5388708710670471,0.0006083134212531149,0.020043879747390747,0.2908709943294525,0.14960600435733795
A672295,0.05160486325621605,0.011824705637991428,0.34421995282173157,0.16794262826442719,0.42440786957740784
A695347,0.3514247536659241,0.007207370363175869,0.07019620388746262,0.3632580041885376,0.20791371166706085
A669948,0.33034518361091614,0.006126017775386572,0.07846211642026901,0.16742883622646332,0.4176378548145294
A710978,7.845597428968176e-05,0.06167107820510864,0.12735740840435028,0.0008200780721381307,0.8100730180740356
A714768,0.11575739085674286,0.05224064737558365,0.1317763775587082,0.004760251846164465,0.6954653263092041
A664296,0.059806518256664276,0.11839529126882553,0.10723476111888885,0.0022806688211858273,0.7122827172279358
A703416,0.504269003868103,0.0007430381956510246,0.0171730387955904,0.291187584400177,0.1866273283958435
A686416,0.9250581860542297,1.583073753863573e-05,0.00023589136253576726,0.017899470403790474,0.056790612637996674
A694415,0.4079599976539612,0.0017173044616356492,0.06820341944694519,0.3221410810947418,0.19997820258140564
A675805,0.7865470051765442,9.629955457057804e-05,0.002750756684690714,0.15512220561504364,0.055483702570199966
A666170,0.8686341047286987,2.0745394067489542e-05,0.0005962964496575296,0.03107861988246441,0.0996701791882515
A669394,0.23517003655433655,0.009831739589571953,0.13665150105953217,0.19465851783752441,0.42368820309638977
A648948,0.3089343011379242,0.0020979116670787334,0.06805701553821564,0.4639361798763275,0.156974658370018
A683385,0.9586896300315857,0.00013442499039229006,0.0014638938009738922,0.007536489050835371,0.032175615429878235
A719068,0.2953646183013916,0.02960420772433281,0.0660625472664833,0.10273611545562744,0.5062324404716492
A684455,0.032237377017736435,0.0057461620308458805,0.25744450092315674,0.4256522059440613,0.2789198160171509
A701254,0.0038840477354824543,0.0020106914453208447,0.008549929596483707,0.0007996079511940479,0.9847556948661804
A708431,0.06769230961799622,0.04150068759918213,0.1430559754371643,0.0025756426621228456,0.7451754212379456
A689910,0.5432654023170471,0.000206531782168895,0.010758726857602596,0.2366575002670288,0.20911188423633575
A478206,0.330162912607193,0.00065655168145895,0.04893243685364723,0.5078707933425903,0.11237721145153046
A713387,0.5353686213493347,0.00415984308347106,0.034443460404872894,0.2934879958629608,0.13254007697105408
A713762,0.631375789642334,0.00012257666094228625,0.005274818278849125,0.17086687684059143,0.19235996901988983
A693479,0.5936539173126221,0.00028787567862309515,0.013973290100693703,0.2748747169971466,0.11721022427082062
A665426,0.9736981391906738,2.9841125069651753e-05,0.000409020169172436,0.0049842051230371,0.02087879739701748
A665147,0.024437937885522842,0.0018736527999863029,0.11025122553110123,0.1344737559556961,0.7289634346961975
A697282,0.3570227026939392,0.0020646678749471903,0.05299351364374161,0.4415547251701355,0.14636439085006714
A694853,0.023168379440903664,0.0021427625324577093,0.060402605682611465,0.3289541006088257,0.5853321552276611
A712528,0.02593884989619255,0.16722504794597626,0.10465724021196365,0.0018786491127684712,0.7003002166748047
A663452,0.9042918086051941,0.00013634163769893348,0.0015030750073492527,0.008066723123192787,0.08600210398435593
A648685,0.39503195881843567,0.001523136394098401,0.04684428125619888,0.44084933400154114,0.11575129628181458
A713521,0.013356609269976616,0.004026991315186024,0.17364820837974548,0.14933818578720093,0.6596300005912781
A706332,0.9564293026924133,6.746038707206026e-05,0.0007159974193200469,0.006152046844363213,0.0366351455450058
A607107,0.41010555624961853,0.0015721123199909925,0.04251521825790405,0.34613293409347534,0.19967426359653473
A685020,0.4102500379085541,0.010949133895337582,0.06425763666629791,0.015629347413778305,0.49891385436058044
A670785,0.4272039234638214,0.0008651032112538815,0.02845212258398533,0.3030383586883545,0.2404405027627945
A687203,0.005898994859308004,0.007613836321979761,0.06491386145353317,0.0015641673235222697,0.9200090765953064
A666515,0.4334850609302521,0.000384080340154469,0.025982167571783066,0.4283689260482788,0.11177969723939896
